Temperature,Humidity,SoilMoisture,Crop,Irrigation_Needed
31.2,54.3,37.8,Cotton,Yes
33,51.9,44.2,Cotton,No
29.9,50.3,38.3,Cotton,Yes
31.1,55,41,Cotton,No
29,49,40.5,Cotton,No
34.1,53.4,44.9,Cotton,No
33.3,49,43.2,Cotton,No
30,51.4,35.7,Cotton,Yes
30.6,49.6,36,Cotton,Yes
32.3,49.8,41.9,Cotton,No
29.8,48.7,39.8,Cotton,Yes
28.9,54.5,38.5,Cotton,Yes
31.5,47.6,43.4,Cotton,No
30.1,47.5,40.6,Cotton,No
30.3,57.1,40.2,Cotton,No
28.6,53.3,42.6,Cotton,No
27.1,42,38.7,Cotton,Yes
30.4,48.1,45.2,Cotton,No
31.5,44,37.4,Cotton,Yes
29.6,46.8,42.2,Cotton,No
32.4,39.5,44.8,Cotton,No
28.8,49.5,35.4,Cotton,Yes
28.2,46.2,38.9,Cotton,Yes
29.9,50.2,43.8,Cotton,No
29.9,44.6,43.9,Cotton,No
31.3,50.3,39.4,Cotton,Yes
28.7,48.6,37.6,Cotton,Yes
32.3,55,43.2,Cotton,No
33.3,54.7,43.9,Cotton,No
29.9,52.6,36.1,Cotton,Yes
32.1,48.9,36,Cotton,Yes
28.2,56.6,40.8,Cotton,No
31.8,44.8,42.1,Cotton,No
31.7,45.3,39,Cotton,Yes
31.4,49.7,42.3,Cotton,No
30,57.5,37.6,Cotton,Yes
25.1,49.3,33,Cotton,Yes
28.9,49.4,38.6,Cotton,Yes
29,45.2,40.2,Cotton,No
28.4,53.2,39.1,Cotton,Yes
30.2,53.2,36.1,Cotton,Yes
29.3,52.6,33.9,Cotton,Yes
28.6,47.9,38.3,Cotton,Yes
28.2,47.6,43,Cotton,No
28.8,45.7,44.2,Cotton,No
31.9,50.3,44,Cotton,No
28.9,46.4,37.3,Cotton,Yes
29.1,46.1,36.2,Cotton,Yes
29.2,48.6,41.7,Cotton,No
30.6,48.4,42.1,Cotton,No
30.8,48.2,41.3,Cotton,No
24.9,51.6,33.3,Cotton,Yes
31.7,50.3,37.1,Cotton,Yes
32.4,49,39.9,Cotton,Yes
28.2,50.6,41.6,Cotton,No
28.4,46.7,42.6,Cotton,No
29.2,50.4,40.5,Cotton,No
28.7,50.5,41.1,Cotton,No
30.4,45,40.3,Cotton,No
26.8,53.3,42.3,Cotton,No
28.1,47.1,41,Cotton,No
32.6,50.3,40.2,Cotton,No
28.5,53.9,39.1,Cotton,Yes
32.1,53.1,40.3,Cotton,No
30.6,50.1,41.6,Cotton,No
27,48.8,40.9,Cotton,No
31.1,53.2,41.3,Cotton,No
29.8,52.2,44.5,Cotton,No
29.2,47.9,40.9,Cotton,No
30.4,47.4,37.8,Cotton,Yes
30.8,43.1,42.9,Cotton,No
31.2,50.5,35.4,Cotton,Yes
32,49.7,36.4,Cotton,Yes
30.7,53.8,41.1,Cotton,No
27.7,51.2,41.7,Cotton,No
29.2,54.4,35.8,Cotton,Yes
34.9,47.7,38.7,Cotton,Yes
31.2,53.8,38,Cotton,Yes
33.9,48.2,38.4,Cotton,Yes
32.3,52.6,43.1,Cotton,No
30.4,45.1,42.4,Cotton,No
30.5,50.8,39.9,Cotton,Yes
29.9,43.4,38.2,Cotton,Yes
27.1,49.1,35.5,Cotton,Yes
30,51.5,44.7,Cotton,No
32,48.3,42,Cotton,No
29,46.5,37.6,Cotton,Yes
30.7,52.8,42.4,Cotton,No
31.4,49.7,39.8,Cotton,Yes
28.5,48.4,39,Cotton,Yes
29.2,50.1,41.5,Cotton,No
28.3,58.8,37.5,Cotton,Yes
28.6,53.8,38.9,Cotton,Yes
27.9,53.9,40.4,Cotton,No
28.5,51.5,38.3,Cotton,Yes
32.4,50.6,42.2,Cotton,No
28.5,42,46.2,Cotton,No
30.2,47.7,37.5,Cotton,Yes
29.2,48.4,34.4,Cotton,Yes
32,43.8,33.3,Cotton,Yes
32.2,46.1,39.5,Cotton,Yes
31.4,43.4,37.8,Cotton,Yes
30.5,49.9,40.7,Cotton,No
29.6,52.7,40.4,Cotton,No
28,53.7,34.7,Cotton,Yes
33.2,51.4,34,Cotton,Yes
28.7,46.8,41,Cotton,No
31.1,43.6,40.5,Cotton,No
31.8,44.1,38.6,Cotton,Yes
29.1,45.8,34.5,Cotton,Yes
31.7,47,41.6,Cotton,No
31.3,49.5,44.2,Cotton,No
32.9,46.6,40.9,Cotton,No
29.2,51.1,37.2,Cotton,Yes
27.9,49.2,40.1,Cotton,No
29.2,50,35.4,Cotton,Yes
30.3,53.8,43.5,Cotton,No
30.1,46.1,40.3,Cotton,No
29.3,51.4,34.1,Cotton,Yes
26.8,50,39,Cotton,Yes
30.8,48.9,41.5,Cotton,No
33.3,53,38.9,Cotton,Yes
30.8,52.9,39.1,Cotton,Yes
31,46.8,35.9,Cotton,Yes
31,49.4,41.9,Cotton,No
30.7,50.9,37.8,Cotton,Yes
31.6,49.1,32.8,Cotton,Yes
30.7,52,38.8,Cotton,Yes
29.5,50.9,43.3,Cotton,No
28.7,56.1,38.7,Cotton,Yes
29.6,44.9,45.8,Cotton,No
30.5,49.6,41.4,Cotton,No
29.5,47,41.1,Cotton,No
30.5,52,39.6,Cotton,Yes
30.7,44.6,39.8,Cotton,Yes
31.4,51.2,39.1,Cotton,Yes
32.1,47.9,39,Cotton,Yes
30.1,47.6,41.8,Cotton,No
27.8,45.2,36.9,Cotton,Yes
29.4,48.4,36.4,Cotton,Yes
30.1,53.6,36.3,Cotton,Yes
26.9,49.9,46.8,Cotton,No
32.3,52.1,41.8,Cotton,No
30.2,55.5,41,Cotton,No
30.6,50.9,36.5,Cotton,Yes
32.3,48.1,42.1,Cotton,No
28.9,51.6,39.6,Cotton,Yes
31,48.2,40.7,Cotton,No
29.8,48.3,36.7,Cotton,Yes
29.7,44.9,40.5,Cotton,No
28.7,53.1,38.6,Cotton,Yes
32.8,48.7,37.4,Cotton,Yes
29.4,50.6,42.4,Cotton,No
31.2,46.5,34.9,Cotton,Yes
26.9,51.5,41.9,Cotton,No
32,47.5,42.3,Cotton,No
31.8,49.5,37.1,Cotton,Yes
30.2,52.9,37.3,Cotton,Yes
29.6,52.6,39.3,Cotton,Yes
30.7,49.9,40.9,Cotton,No
33.8,44.1,39.5,Cotton,Yes
27.1,60,41.4,Cotton,No
31.3,55.8,45.9,Cotton,No
28.5,52.4,38.3,Cotton,Yes
30,47.5,34.3,Cotton,Yes
29.6,49.6,42.8,Cotton,No
29.3,48.2,45.6,Cotton,No
30,54.2,41.3,Cotton,No
28.1,50.9,36.4,Cotton,Yes
31.7,47.4,39.6,Cotton,Yes
27,48.4,36.3,Cotton,Yes
30.9,53.7,42.1,Cotton,No
29.5,55.3,35.5,Cotton,Yes
28,55.1,39,Cotton,Yes
30.3,52.5,36.7,Cotton,Yes
27.4,49.2,40.4,Cotton,No
30.1,39.2,38.8,Cotton,Yes
27.6,51,40.6,Cotton,No
30.8,50,40.1,Cotton,No
28.5,50.5,36.7,Cotton,Yes
29.2,50.2,42.1,Cotton,No
30.5,45.6,39.8,Cotton,Yes
28.7,51.9,36.7,Cotton,Yes
29.9,52.1,47.5,Cotton,No
27.5,52.3,41.6,Cotton,No
31.1,53.2,39.5,Cotton,Yes
32.9,52,44.7,Cotton,No
34.7,48.6,46.1,Cotton,No
30.2,49.8,39.5,Cotton,Yes
31.3,50.3,41.2,Cotton,No
27,50.4,36.7,Cotton,Yes
32.5,53.3,39.5,Cotton,Yes
31.3,52.1,39.3,Cotton,Yes
29.2,56.9,40.6,Cotton,No
32.1,57.4,41.1,Cotton,No
29.6,50.3,41.9,Cotton,No
29.2,37.2,40.8,Cotton,No
30.8,54.1,36,Cotton,Yes
28.2,48.2,36.9,Cotton,Yes
31.7,47.3,38.2,Cotton,Yes
28.2,48.7,39.1,Cotton,Yes
28.2,48.5,43.5,Cotton,No
28.5,52,36.1,Cotton,Yes
31.3,44.8,38.8,Cotton,Yes
29,46.4,43.2,Cotton,No
27.8,51.1,39,Cotton,Yes
29,52.1,41.5,Cotton,No
29.9,52.1,39.5,Cotton,Yes
28,47.4,40.9,Cotton,No
28.1,46.7,39.2,Cotton,Yes
33.5,48.3,42.2,Cotton,No
28.6,50.8,34.8,Cotton,Yes
29.5,55,38.8,Cotton,Yes
29.4,43.2,41,Cotton,No
29.3,49.3,41.8,Cotton,No
31,45.6,45,Cotton,No
31.6,44.5,38.7,Cotton,Yes
29.5,53.2,44.9,Cotton,No
27.9,51.8,37.8,Cotton,Yes
32.1,51.5,44.4,Cotton,No
29.8,53.1,42.7,Cotton,No
32.9,48.4,37,Cotton,Yes
26.3,48.6,41,Cotton,No
30.3,57.3,39.8,Cotton,Yes
33.2,49.2,42.1,Cotton,No
29.4,52.5,39.3,Cotton,Yes
29.6,50,39,Cotton,Yes
30.5,43.8,44.6,Cotton,No
29.1,43.2,39.7,Cotton,Yes
29.5,48.1,42.8,Cotton,No
29.4,53.5,39.2,Cotton,Yes
29,52.6,45.6,Cotton,No
32,53,37.7,Cotton,Yes
30.8,46.7,38,Cotton,Yes
30.4,55.4,45.1,Cotton,No
31.3,46.8,38.5,Cotton,Yes
29.6,50.7,45.3,Cotton,No
28.7,50,43,Cotton,No
29,49.4,39.5,Cotton,Yes
30,54.5,34,Cotton,Yes
28.2,47.6,39.9,Cotton,Yes
29.2,45.5,40.3,Cotton,No
29.1,50.1,43.9,Cotton,No
33.5,48.7,45.3,Cotton,No
25.4,61.3,37.7,Cotton,Yes
29.7,52.3,42.7,Cotton,No
29.4,78.4,75.1,Sugarcane,No
30.2,80.5,74.4,Sugarcane,No
28.7,76.4,72.6,Sugarcane,No
22.6,81.1,70.2,Sugarcane,No
27.1,78.5,70.1,Sugarcane,No
24.6,83.5,72.5,Sugarcane,No
27,82.6,68.7,Sugarcane,No
30,78.3,63.7,Sugarcane,No
28.3,79.6,71.6,Sugarcane,No
30.4,78.2,66.2,Sugarcane,No
28.4,75.3,66.8,Sugarcane,No
24.3,77.1,70,Sugarcane,No
21.2,80.7,69.7,Sugarcane,No
27.9,81.1,65.3,Sugarcane,No
27,80.5,70.6,Sugarcane,No
25.1,79,73.2,Sugarcane,No
23.2,83.1,66.2,Sugarcane,No
25.7,80.2,74.2,Sugarcane,No
27,82.3,64.8,Sugarcane,No
29.2,74.1,77.1,Sugarcane,No
28,66.9,68.6,Sugarcane,No
31.5,80.9,70.5,Sugarcane,No
24.9,75.3,63.7,Sugarcane,No
29.7,79.3,69.8,Sugarcane,No
27.6,79,70.8,Sugarcane,No
29.2,85.3,69.7,Sugarcane,No
26.4,81.3,68.1,Sugarcane,No
30.2,80.6,66.8,Sugarcane,No
28.2,82.8,73.8,Sugarcane,No
25.8,81.2,70.1,Sugarcane,No
27.5,78.5,75.1,Sugarcane,No
26.9,83.6,68.2,Sugarcane,No
28.7,76.3,68.6,Sugarcane,No
24.6,81.1,72.7,Sugarcane,No
27.4,74.8,64.6,Sugarcane,No
28.5,80.7,66,Sugarcane,No
27.6,80.6,73.7,Sugarcane,No
30.9,85.6,66.1,Sugarcane,No
29.4,74.8,63.9,Sugarcane,No
27.5,78,76.2,Sugarcane,No
28,82.7,65.4,Sugarcane,No
28.2,81.1,70.6,Sugarcane,No
28.5,80.6,70.2,Sugarcane,No
22.9,76.8,60.6,Sugarcane,No
26.7,78,69.1,Sugarcane,No
23.8,84.2,71.5,Sugarcane,No
30.7,79.8,71.2,Sugarcane,No
27.3,81.3,73,Sugarcane,No
27,79.6,68.7,Sugarcane,No
29.7,76.1,72.4,Sugarcane,No
28.6,83.1,67.7,Sugarcane,No
24.7,81.7,65.3,Sugarcane,No
27.3,87.7,65.7,Sugarcane,No
26.7,76.6,65.1,Sugarcane,No
23.1,82.7,73.4,Sugarcane,No
25.8,75.6,65,Sugarcane,No
27,80.5,70.9,Sugarcane,No
27.2,83.3,69.1,Sugarcane,No
23.8,73.1,69.7,Sugarcane,No
30.4,79.3,74.5,Sugarcane,No
27.2,78.1,68.5,Sugarcane,No
27.6,77.7,72,Sugarcane,No
28.5,81.3,70.1,Sugarcane,No
25.5,83.7,69.5,Sugarcane,No
28.6,79.6,77.7,Sugarcane,No
26.6,80.7,65.2,Sugarcane,No
25.3,80.4,74.3,Sugarcane,No
28.9,80,72.2,Sugarcane,No
31.2,76.4,68.4,Sugarcane,No
29.3,83.7,75.4,Sugarcane,No
29.8,81,63.8,Sugarcane,No
26.2,81.3,68.3,Sugarcane,No
23.5,77.3,66,Sugarcane,No
31.2,78.5,71.4,Sugarcane,No
32.6,79.4,66.3,Sugarcane,No
31.4,74.9,71.4,Sugarcane,No
26.7,74.4,69.4,Sugarcane,No
24.6,78,68.4,Sugarcane,No
24.8,81.7,71.3,Sugarcane,No
23.3,77.8,69.1,Sugarcane,No
27.2,76.6,66.4,Sugarcane,No
31.5,77.3,79.3,Sugarcane,No
27.1,78.5,68.4,Sugarcane,No
28.3,78.8,62.6,Sugarcane,No
30.9,87.2,67.2,Sugarcane,No
26.5,83.5,65.8,Sugarcane,No
32.6,83.4,72.8,Sugarcane,No
32.5,83.9,71.1,Sugarcane,No
27.2,76.7,71.3,Sugarcane,No
26.1,75.9,68.8,Sugarcane,No
29.2,76.3,69.1,Sugarcane,No
26.6,84.4,68.8,Sugarcane,No
24.6,78.2,69.7,Sugarcane,No
30.7,75.8,72.8,Sugarcane,No
30.5,78.6,71.1,Sugarcane,No
27.9,79.2,71.7,Sugarcane,No
24.3,80.9,71.7,Sugarcane,No
24.4,80.8,72.9,Sugarcane,No
27.8,77.2,71,Sugarcane,No
26.3,82.3,71.2,Sugarcane,No
26.6,77.9,74,Sugarcane,No
30.1,79.5,67.8,Sugarcane,No
29.3,82.3,67.1,Sugarcane,No
30.9,77.9,66,Sugarcane,No
25,78.1,70.6,Sugarcane,No
26.6,82,63.8,Sugarcane,No
29.4,77.1,71.5,Sugarcane,No
28.6,78.7,69.6,Sugarcane,No
31.3,81.9,73.8,Sugarcane,No
28.6,86.8,67.8,Sugarcane,No
32.1,82,69.3,Sugarcane,No
28.9,81.6,73.7,Sugarcane,No
30.2,81.8,74.6,Sugarcane,No
26.7,76.4,67.7,Sugarcane,No
27.5,80.4,70.6,Sugarcane,No
29.8,79.9,71,Sugarcane,No
31.5,81.1,71.2,Sugarcane,No
29.3,80.4,69.1,Sugarcane,No
27.3,81.3,74.3,Sugarcane,No
30.9,79,63.7,Sugarcane,No
22,80.2,68.6,Sugarcane,No
23.9,75.9,71.5,Sugarcane,No
29.2,78.9,71.5,Sugarcane,No
27.5,84.6,74.5,Sugarcane,No
29,81.1,74,Sugarcane,No
27.7,79.9,69,Sugarcane,No
28.9,86.3,74.3,Sugarcane,No
25.5,75.5,67.6,Sugarcane,No
28.9,76.3,73.1,Sugarcane,No
30,85.7,76,Sugarcane,No
30.6,80.2,74,Sugarcane,No
32.5,79.2,70.4,Sugarcane,No
28.1,76,68.9,Sugarcane,No
28.2,81.5,64.9,Sugarcane,No
23.7,81.8,71,Sugarcane,No
26.2,76.4,66.3,Sugarcane,No
27,79.5,67.4,Sugarcane,No
30.1,78.9,66,Sugarcane,No
26,80.9,68.5,Sugarcane,No
29.5,76.3,69.9,Sugarcane,No
27.5,84.2,70.9,Sugarcane,No
27.1,83.1,68,Sugarcane,No
28.1,78.8,73.6,Sugarcane,No
26.5,79.3,69.3,Sugarcane,No
26.4,79.5,67.4,Sugarcane,No
23.2,77.4,70.8,Sugarcane,No
26.9,78.5,76.5,Sugarcane,No
26.3,79.1,71.1,Sugarcane,No
26.2,85.4,68.8,Sugarcane,No
28.5,83.2,64.9,Sugarcane,No
29.1,83.1,69.3,Sugarcane,No
28.1,81.2,70.8,Sugarcane,No
30,76.3,68.7,Sugarcane,No
28.9,79.9,64.4,Sugarcane,No
26.8,83.2,67.2,Sugarcane,No
26.3,75.8,74.8,Sugarcane,No
28.3,82.1,74.8,Sugarcane,No
28.9,87.7,67,Sugarcane,No
31,83.5,72.2,Sugarcane,No
30.5,84.7,66.1,Sugarcane,No
26.1,80.7,74.7,Sugarcane,No
27.2,83.2,70.8,Sugarcane,No
29.2,77.6,73.2,Sugarcane,No
30.2,82.7,64.3,Sugarcane,No
29.8,82.2,72.3,Sugarcane,No
27.3,81,70,Sugarcane,No
24.4,84.4,72.8,Sugarcane,No
25,78.2,73,Sugarcane,No
28.2,79.4,70.2,Sugarcane,No
28.4,80.3,68,Sugarcane,No
24.8,76.6,72.6,Sugarcane,No
27.6,80.8,69.8,Sugarcane,No
29.1,74.3,67.1,Sugarcane,No
24.6,83.5,66.9,Sugarcane,No
30.3,80.2,65.1,Sugarcane,No
26.6,78.3,68.3,Sugarcane,No
30.6,77.2,73.7,Sugarcane,No
26.2,79.2,70.6,Sugarcane,No
24.9,82.3,68.2,Sugarcane,No
26.4,81.8,72.7,Sugarcane,No
27.3,77.6,67.2,Sugarcane,No
26.5,77.2,70.3,Sugarcane,No
27,82.2,69.4,Sugarcane,No
28.3,77.6,72.6,Sugarcane,No
27.1,80.2,64.7,Sugarcane,No
27.3,80.4,67.2,Sugarcane,No
23.2,81,64.5,Sugarcane,No
28.5,82.9,69.1,Sugarcane,No
27.3,75.8,74,Sugarcane,No
31.5,73.6,68.3,Sugarcane,No
25.2,78.1,68.3,Sugarcane,No
23,86,72.9,Sugarcane,No
29,86.7,73.6,Sugarcane,No
28.4,86.1,69.7,Sugarcane,No
25,79.4,72.3,Sugarcane,No
23.7,74.1,66.4,Sugarcane,No
31.3,72.2,74.6,Sugarcane,No
31,78,77.2,Sugarcane,No
21.3,79.3,71.7,Sugarcane,No
26.4,84.3,63.1,Sugarcane,No
31.7,82.9,68.1,Sugarcane,No
26.3,80.8,72,Sugarcane,No
26.3,77,68.6,Sugarcane,No
26.8,76.8,74.2,Sugarcane,No
24.7,80.8,72,Sugarcane,No
23.2,82.3,67.6,Sugarcane,No
30.1,81.3,70.1,Sugarcane,No
22.9,76.6,67,Sugarcane,No
28.1,82.2,69.4,Sugarcane,No
29.7,81.4,68.2,Sugarcane,No
23.9,76.4,73.9,Sugarcane,No
25.2,77.4,77.1,Sugarcane,No
30.5,82.3,65.2,Sugarcane,No
28.8,79.2,63.6,Sugarcane,No
26,85.3,69.2,Sugarcane,No
30.5,81.7,64.9,Sugarcane,No
30.5,78.4,70.2,Sugarcane,No
28.2,80,72.5,Sugarcane,No
25.2,80.2,75,Sugarcane,No
26.5,77.6,70.7,Sugarcane,No
28.2,77,69.4,Sugarcane,No
27,82.3,63.4,Sugarcane,No
29.8,82.8,70.1,Sugarcane,No
23.7,82,70.2,Sugarcane,No
23.8,85.1,72.1,Sugarcane,No
28,78.2,67.6,Sugarcane,No
26.3,85.6,68.5,Sugarcane,No
25.9,77,65.1,Sugarcane,No
23.1,76.6,62.4,Sugarcane,No
27.5,74.1,66.3,Sugarcane,No
27.4,78.5,64.8,Sugarcane,No
29.1,78.3,71.1,Sugarcane,No
27.7,81.8,68.3,Sugarcane,No
27.2,80.8,68.2,Sugarcane,No
30.4,76,66.7,Sugarcane,No
24.2,78.7,59.2,Sugarcane,No
28.8,78.8,75,Sugarcane,No
23.3,74.1,66.7,Sugarcane,No
25.4,76.7,68.6,Sugarcane,No
24.5,77.4,65.2,Sugarcane,No
29.5,84.8,73.2,Sugarcane,No
27.3,80.6,70.5,Sugarcane,No
27.5,82.2,67.2,Sugarcane,No
24.7,75,68.7,Sugarcane,No
26.8,84,75.6,Sugarcane,No
25.6,84.3,69.8,Sugarcane,No
28.5,73.3,69.4,Sugarcane,No
25,77.6,66.9,Sugarcane,No
30.8,81.7,63.7,Sugarcane,No
23.3,82.1,69.5,Sugarcane,No
25.5,77.7,71.1,Sugarcane,No
31.7,79,73.7,Sugarcane,No
26.4,78,62.5,Sugarcane,No
24.2,80.4,66.2,Sugarcane,No
28,84,68.1,Sugarcane,No
26.3,77.4,70,Sugarcane,No
25.4,83.3,69.5,Sugarcane,No
24.8,77.4,69.6,Sugarcane,No
34.4,77.2,71.4,Sugarcane,No
26.9,82.7,67,Sugarcane,No
22.7,83.1,73.1,Sugarcane,No
31.2,82.8,71.4,Sugarcane,No
29,75.6,68.9,Sugarcane,No
25.6,78.4,75.3,Sugarcane,No
25.2,82.7,75.2,Sugarcane,No
29.2,80.1,73.1,Sugarcane,No
26.9,76.4,59.9,Sugarcane,No
22.7,81.5,75.3,Sugarcane,No
32,77.6,72.6,Sugarcane,No
26.4,86,76.7,Sugarcane,No
31.2,85.1,74.1,Sugarcane,No
30.7,82,75.3,Sugarcane,No
25,84.5,72.9,Sugarcane,No
30.1,80.2,74.5,Sugarcane,No
25.9,82.6,76.6,Sugarcane,No
22.8,84.9,70.7,Sugarcane,No
26.4,80.8,64.8,Sugarcane,No
28.5,79.1,69,Sugarcane,No
26.3,74.3,71.3,Sugarcane,No
26.7,79.7,70.2,Sugarcane,No
30.4,82.7,65.8,Sugarcane,No
27.8,83.2,64.6,Sugarcane,No
25.4,81.7,67.5,Sugarcane,No
29.3,78.2,72.7,Sugarcane,No
28,73.4,75.3,Sugarcane,No
21.2,78.3,73.1,Sugarcane,No
28.6,79,73.5,Sugarcane,No
28.5,79,69.7,Sugarcane,No
27.6,82.1,64.2,Sugarcane,No
29.7,86.6,68.5,Sugarcane,No
25.8,80.4,69.1,Sugarcane,No
28.3,79.3,68.3,Sugarcane,No
23.6,79.1,70.2,Sugarcane,No
28.5,80.4,71.5,Sugarcane,No
32.4,77.2,72.8,Sugarcane,No
25,80.4,69.1,Sugarcane,No
25.6,81.5,63.7,Sugarcane,No
25.7,80.7,68.4,Sugarcane,No
27.8,81.5,70.1,Sugarcane,No
24.8,81.4,74.1,Sugarcane,No
28.6,74.1,68.1,Sugarcane,No
29.6,82.1,71.7,Sugarcane,No
28.8,77.8,71,Sugarcane,No
23.1,76.3,70.1,Sugarcane,No
30,76.3,73.1,Sugarcane,No
29.8,81.4,67.8,Sugarcane,No
29.6,79.3,68.1,Sugarcane,No
28.4,74.4,70,Sugarcane,No
28.1,81.6,67.9,Sugarcane,No
30.1,75.2,71.7,Sugarcane,No
32.3,80.5,67.6,Sugarcane,No
25.1,80.8,70.8,Sugarcane,No
30.2,83,69.7,Sugarcane,No
27.3,85.9,70.7,Sugarcane,No
27.2,75.5,68.5,Sugarcane,No
23.7,79.8,68.9,Sugarcane,No
26.8,79.1,70.3,Sugarcane,No
25,81.4,70.7,Sugarcane,No
26.3,80.7,70,Sugarcane,No
24.8,78.8,75.7,Sugarcane,No
26.4,78.5,66.7,Sugarcane,No
26.5,76.3,69.8,Sugarcane,No
27.7,83.3,64.8,Sugarcane,No
23.5,81.5,71.2,Sugarcane,No
23.9,83.1,66.3,Sugarcane,No
28.4,79,69.1,Sugarcane,No
25.5,77.8,68.8,Sugarcane,No
30.2,76.4,70.9,Sugarcane,No
28.1,81.2,68.2,Sugarcane,No
29,76.5,68,Sugarcane,No
31,86.2,74.8,Sugarcane,No
26.7,75.6,70.9,Sugarcane,No
26.1,80.9,68.1,Sugarcane,No
29.7,85.2,69.2,Sugarcane,No
28.8,82,75.5,Sugarcane,No
27,80.6,69.2,Sugarcane,No
31,76.8,67.7,Sugarcane,No
27,75.4,67.7,Sugarcane,No
27.6,82.6,68.2,Sugarcane,No
27.6,85,68,Sugarcane,No
25.2,78.5,65.7,Sugarcane,No
27.7,76.2,66.3,Sugarcane,No
31,71.8,67.2,Sugarcane,No
28.6,76.7,72,Sugarcane,No
27.6,79.6,68.7,Sugarcane,No
27.1,85.3,69.3,Sugarcane,No
28.3,82.2,74.2,Sugarcane,No
29.4,81,74.3,Sugarcane,No
29,78.7,69.1,Sugarcane,No
26.7,78.1,67.9,Sugarcane,No
28.3,84.7,67.1,Sugarcane,No
28.7,80.7,72.3,Sugarcane,No
25,73,69.3,Sugarcane,No
27.9,77.8,68.7,Sugarcane,No
22.1,77.1,67.3,Sugarcane,No
28.7,78.2,67.4,Sugarcane,No
29.2,81.9,71.1,Sugarcane,No
29.4,79.6,65.6,Sugarcane,No
26.5,79.7,73.3,Sugarcane,No
28.3,84.4,68.2,Sugarcane,No
31.1,77.7,69.5,Sugarcane,No
31,86.2,65.5,Sugarcane,No
27.4,77.8,70,Sugarcane,No
27.8,80.3,68.9,Sugarcane,No
30.3,79.1,69.8,Sugarcane,No
23.7,80.4,74.9,Sugarcane,No
26.7,81.5,70.6,Sugarcane,No
30.8,81.4,67.4,Sugarcane,No
29.9,77.5,67.6,Sugarcane,No
28.4,76.3,72,Sugarcane,No
23.7,88.3,74.3,Sugarcane,No
27.4,78.4,70.9,Sugarcane,No
26,82.3,72.3,Sugarcane,No
28.3,74.6,72,Sugarcane,No
25.5,79.1,74.7,Sugarcane,No
24.9,79.6,63.5,Sugarcane,No
22.3,81.6,72.2,Sugarcane,No
30.6,70.9,73.3,Sugarcane,No
26.5,80.6,65.5,Sugarcane,No
27.9,76.2,67,Sugarcane,No
27.5,81.1,67.2,Sugarcane,No
24.8,76.5,67.6,Sugarcane,No
24.4,77.1,68.4,Sugarcane,No
25,79.1,70.8,Sugarcane,No
25.7,76.5,72.9,Sugarcane,No
28.4,78.4,73.6,Sugarcane,No
25.5,76,67.2,Sugarcane,No
31.9,73.9,67.2,Sugarcane,No
30.1,83.4,74.4,Sugarcane,No
29.5,75.7,72.2,Sugarcane,No
27.2,79.4,70.3,Sugarcane,No
31.3,82.5,71.6,Sugarcane,No
27,78,69.9,Sugarcane,No
27.4,77.2,71.7,Sugarcane,No
27.9,80.8,68.9,Sugarcane,No
29.3,83.7,70.9,Sugarcane,No
29.1,76.1,65,Sugarcane,No
26.3,79.5,67.7,Sugarcane,No
26.2,74.2,67.7,Sugarcane,No
29.1,78.7,68.8,Sugarcane,No
29.3,80.1,66.9,Sugarcane,No
26.5,77.2,68.2,Sugarcane,No
23.5,78.5,65,Sugarcane,No
27,75.3,71.8,Sugarcane,No
29.1,80.3,69.7,Sugarcane,No
32,83.5,64.3,Sugarcane,No
24.5,76.3,67.2,Sugarcane,No
26.4,77.9,71.1,Sugarcane,No
26.5,81.7,68.2,Sugarcane,No
30.9,84,67.7,Sugarcane,No
27.4,75,69.8,Sugarcane,No
25.2,79.4,71.1,Sugarcane,No
28.9,80.9,65.2,Sugarcane,No
26.5,79.7,71.8,Sugarcane,No
24.4,71.7,67.3,Sugarcane,No
25.3,81.7,69.9,Sugarcane,No
31.8,85.1,69.9,Sugarcane,No
28.5,80.4,68.2,Sugarcane,No
27.8,76.6,66.6,Sugarcane,No
26.9,78.3,69,Sugarcane,No
28.2,85.9,75.4,Sugarcane,No
28.2,83,65.5,Sugarcane,No
28.2,82.1,75.6,Sugarcane,No
27.8,81.2,69.1,Sugarcane,No
29.7,77.8,70.1,Sugarcane,No
27.6,79.3,66.4,Sugarcane,No
25.1,79.7,67.4,Sugarcane,No
26,81.8,68.3,Sugarcane,No
22.6,85,66.5,Sugarcane,No
32.6,83.7,69.3,Sugarcane,No
29.7,75.3,68.6,Sugarcane,No
25.4,80.7,76.2,Sugarcane,No
26.8,82.5,66.1,Sugarcane,No
25.9,82.1,70.3,Sugarcane,No
31.4,77.9,70.8,Sugarcane,No
24,89.7,66.4,Sugarcane,No
27.8,75.7,72.3,Sugarcane,No
27.2,76.4,68.7,Sugarcane,No
29.6,80.8,61.7,Sugarcane,No
27.2,87.1,72.2,Sugarcane,No
23.1,77.2,66.3,Sugarcane,No
26.9,79.1,66.5,Sugarcane,No
25.1,83.6,72.3,Sugarcane,No
27.7,79.9,68.8,Sugarcane,No
31.1,78.9,73.1,Sugarcane,No
23.2,81.9,74,Sugarcane,No
25.5,80.9,67.9,Sugarcane,No
26.1,83.4,72.6,Sugarcane,No
26.5,84.3,67.5,Sugarcane,No
29.4,81,77.4,Sugarcane,No
27.1,81,67.7,Sugarcane,No
